EmpID,Age,AgeGroup,Attrition,Department,EducationField,Gender,JobLevel,JobRole,JobSatisfaction,MaritalStatus,NumCompaniesWorked,OverTime,PercentSalaryHike,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsSinceLastPromotion,Custom,Years at company,Experience Slab Group,Salary,Salary Slab,Performance Rating
RM1247,30,26-35,Yes,Human Resources,Human Resources,Female,1,Human Resources,4,Divorced,6,No,11,6,0,2,4,1,1247,0-5 Years,6-10 Years,125000,100K - 150K,3
RM1249,27,26-35,No,Research & Development,Medical,Female,1,Research Scientist,4,Single,1,No,11,6,5,2,6,1,1249,6-10 Years,6-10 Years,145000,100K - 150K,3
RM1294,43,36-45,No,Research & Development,Life Sciences,Male,1,Research Scientist,3,Single,4,No,13,7,2,2,3,1,1294,0-5 Years,6-10 Years,145000,100K - 150K,3
RM1295,41,36-45,No,Research & Development,Life Sciences,Male,2,Healthcare Representative,2,Single,3,No,12,11,3,1,3,1,1295,0-5 Years,11-15 Years,105000,100K - 150K,4
RM1308,28,26-35,No,Research & Development,Medical,Female,1,Research Scientist,1,Married,1,No,25,3,3,3,3,1,1308,0-5 Years,0-5 Years,145000,100K - 150K,2
RM131,43,36-45,No,Research & Development,Medical,Female,1,Research Scientist,3,Single,4,No,12,18,2,3,3,1,131,0-5 Years,16-20 Years,145000,100K - 150K,3
RM1344,29,26-35,No,Research & Development,Life Sciences,Male,1,Laboratory Technician,1,Single,3,No,14,11,2,3,3,1,1344,0-5 Years,11-15 Years,58000,50K - 100K,4
RM1355,56,55+,Yes,Research & Development,Life Sciences,Male,1,Laboratory Technician,4,Single,1,No,16,5,3,3,4,1,1355,0-5 Years,0-5 Years,58000,50K - 100K,3
RM1356,36,36-45,No,Sales,Marketing,Male,2,Sales Executive,2,Married,2,No,16,12,1,1,4,1,1356,0-5 Years,11-15 Years,85000,50K - 100K,4
RM1359,31,26-35,No,Sales,Medical,Female,2,Sales Executive,4,Divorced,2,Yes,11,8,2,3,5,1,1359,0-5 Years,6-10 Years,85000,50K - 100K,4
RM1367,39,36-45,No,Sales,Life Sciences,Female,2,Sales Executive,3,Married,6,No,19,10,1,3,3,1,1367,0-5 Years,6-10 Years,85000,50K - 100K,4
RM1401,38,36-45,No,Human Resources,Other,Male,1,Human Resources,2,Married,0,Yes,11,7,2,3,6,1,1401,6-10 Years,6-10 Years,125000,100K - 150K,3
RM1407,54,46-55,No,Research & Development,Medical,Female,2,Manufacturing Director,1,Single,6,Yes,19,9,3,3,5,1,1407,0-5 Years,6-10 Years,380000,200K+,4
RM1409,23,18-25,No,Research & Development,Other,Male,1,Laboratory Technician,4,Single,1,No,13,5,6,4,5,1,1409,0-5 Years,0-5 Years,58000,50K - 100K,3
RM1418,31,26-35,No,Sales,Life Sciences,Male,1,Sales Representative,3,Married,0,No,19,3,1,3,2,1,1418,0-5 Years,0-5 Years,80000,50K - 100K,2
RM1424,22,18-25,No,Research & Development,Life Sciences,Male,1,Research Scientist,3,Single,0,No,12,4,2,4,3,1,1424,0-5 Years,0-5 Years,145000,100K - 150K,3
RM1437,21,18-25,No,Sales,Medical,Male,1,Sales Representative,1,Single,1,Yes,11,2,6,3,2,1,1437,0-5 Years,0-5 Years,80000,50K - 100K,2
RM1450,32,26-35,No,Research & Development,Technical Degree,Male,1,Research Scientist,1,Single,1,No,14,4,4,3,4,1,1450,0-5 Years,0-5 Years,145000,100K - 150K,3
RM171,27,26-35,No,Research & Development,Technical Degree,Male,1,Research Scientist,2,Married,0,Yes,16,6,3,2,5,1,171,0-5 Years,6-10 Years,145000,100K - 150K,3
RM182,34,26-35,No,Research & Development,Medical,Female,1,Research Scientist,2,Single,2,No,15,9,3,3,3,1,182,0-5 Years,6-10 Years,145000,100K - 150K,4
RM185,53,46-55,No,Research & Development,Medical,Female,2,Manufacturing Director,1,Divorced,1,No,11,5,3,3,4,1,185,0-5 Years,0-5 Years,380000,200K+,3
RM197,35,26-35,No,Research & Development,Medical,Female,2,Laboratory Technician,2,Single,5,No,11,10,5,3,6,1,197,6-10 Years,6-10 Years,58000,50K - 100K,4
RM218,29,26-35,Yes,Research & Development,Technical Degree,Male,1,Research Scientist,3,Single,0,No,14,7,1,2,6,1,218,6-10 Years,6-10 Years,145000,100K - 150K,3
RM222,33,26-35,No,Research & Development,Medical,Female,1,Research Scientist,2,Married,6,No,21,7,3,3,3,1,222,0-5 Years,6-10 Years,145000,100K - 150K,3
RM240,32,26-35,Yes,Research & Development,Life Sciences,Male,1,Laboratory Technician,3,Single,0,Yes,14,4,2,1,3,1,240,0-5 Years,0-5 Years,58000,50K - 100K,3
RM241,39,36-45,No,Research & Development,Medical,Female,1,Laboratory Technician,3,Divorced,7,No,14,7,1,3,3,1,241,0-5 Years,6-10 Years,58000,50K - 100K,3
RM256,25,18-25,No,Research & Development,Life Sciences,Female,2,Manufacturing Director,3,Married,0,No,12,5,3,3,4,1,256,0-5 Years,0-5 Years,380000,200K+,3
RM275,21,18-25,No,Research & Development,Medical,Male,1,Research Scientist,3,Single,1,No,17,3,4,4,3,1,275,0-5 Years,0-5 Years,145000,100K - 150K,2
RM288,38,36-45,No,Research & Development,Life Sciences,Male,2,Healthcare Representative,4,Divorced,9,No,14,10,2,3,2,1,288,0-5 Years,6-10 Years,105000,100K - 150K,4
RM291,49,46-55,No,Research & Development,Life Sciences,Female,5,Research Director,1,Single,9,Yes,11,22,4,3,3,1,291,0-5 Years,21-30 Years,310000,200K+,4
RM295,37,36-45,No,Research & Development,Medical,Male,1,Research Scientist,4,Married,1,Yes,12,4,3,2,4,1,295,0-5 Years,0-5 Years,145000,100K - 150K,3
RM311,31,26-35,No,Human Resources,Human Resources,Male,2,Human Resources,1,Married,3,No,12,9,1,3,2,1,311,0-5 Years,6-10 Years,125000,100K - 150K,4
RM330,47,46-55,No,Research & Development,Life Sciences,Male,5,Research Director,3,Married,4,No,11,21,2,3,3,1,330,0-5 Years,21-30 Years,310000,200K+,4
RM351,42,36-45,No,Human Resources,Technical Degree,Male,1,Human Resources,3,Divorced,0,Yes,11,4,5,3,3,1,351,0-5 Years,0-5 Years,125000,100K - 150K,3
RM358,21,18-25,Yes,Sales,Technical Degree,Female,1,Sales Representative,2,Single,1,Yes,11,3,3,3,3,1,358,0-5 Years,0-5 Years,80000,50K - 100K,2
RM361,57,55+,No,Research & Development,Medical,Male,2,Healthcare Representative,3,Married,2,No,11,15,2,3,3,1,361,0-5 Years,11-15 Years,105000,100K - 150K,3
RM372,29,26-35,No,Research & Development,Life Sciences,Male,1,Research Scientist,4,Single,9,No,16,6,4,3,3,1,372,0-5 Years,6-10 Years,145000,100K - 150K,3
RM389,42,36-45,No,Research & Development,Life Sciences,Female,1,Laboratory Technician,1,Divorced,3,No,16,8,5,3,5,1,389,0-5 Years,6-10 Years,58000,50K - 100K,4
RM393,54,46-55,No,Research & Development,Medical,Male,5,Research Director,1,Married,4,No,11,24,4,2,4,1,393,0-5 Years,21-30 Years,310000,200K+,4
RM394,34,26-35,No,Sales,Marketing,Female,2,Sales Executive,3,Married,9,No,15,6,3,3,3,1,394,0-5 Years,6-10 Years,85000,50K - 100K,3
RM396,43,36-45,No,Research & Development,Medical,Male,1,Laboratory Technician,4,Married,7,No,20,8,1,3,3,1,396,0-5 Years,6-10 Years,58000,50K - 100K,4
RM409,52,46-55,No,Research & Development,Life Sciences,Female,4,Manager,4,Married,2,No,13,31,2,1,5,1,409,0-5 Years,31-40 Years,195000,150K - 200K,4
RM416,34,26-35,Yes,Sales,Marketing,Female,1,Sales Representative,3,Divorced,0,No,16,3,3,2,2,1,416,0-5 Years,0-5 Years,80000,50K - 100K,2
RM422,29,26-35,Yes,Research & Development,Technical Degree,Female,1,Research Scientist,2,Married,5,No,16,6,2,4,2,1,422,0-5 Years,6-10 Years,145000,100K - 150K,3
RM434,46,46-55,No,Sales,Marketing,Female,3,Sales Executive,4,Married,2,Yes,19,15,3,3,3,1,434,0-5 Years,11-15 Years,85000,50K - 100K,3
RM438,30,26-35,No,Sales,Marketing,Male,1,Sales Representative,2,Single,0,No,14,4,3,3,3,1,438,0-5 Years,0-5 Years,80000,50K - 100K,3
RM444,22,18-25,Yes,Research & Development,Technical Degree,Male,1,Laboratory Technician,3,Single,5,No,16,4,3,3,2,1,444,0-5 Years,0-5 Years,58000,50K - 100K,3
RM455,29,26-35,No,Research & Development,Technical Degree,Male,2,Manufacturing Director,4,Divorced,4,No,12,8,2,4,3,1,455,0-5 Years,6-10 Years,380000,200K+,4
RM466,46,46-55,No,Research & Development,Medical,Female,3,Healthcare Representative,3,Married,5,No,11,28,3,2,2,1,466,0-5 Years,21-30 Years,105000,100K - 150K,4
RM470,32,26-35,Yes,Sales,Other,Male,2,Sales Executive,3,Married,8,No,12,6,2,3,4,1,470,0-5 Years,6-10 Years,85000,50K - 100K,3
RM497,21,18-25,No,Sales,Technical Degree,Male,1,Sales Representative,3,Single,1,No,11,3,2,3,3,1,497,0-5 Years,0-5 Years,80000,50K - 100K,2
RM513,27,26-35,No,Research & Development,Medical,Male,1,Research Scientist,4,Single,0,No,13,5,0,3,4,1,513,0-5 Years,0-5 Years,145000,100K - 150K,3
RM518,25,18-25,No,Sales,Life Sciences,Male,2,Sales Executive,2,Married,0,No,22,4,4,3,3,1,518,0-5 Years,0-5 Years,85000,50K - 100K,3
RM544,44,36-45,No,Research & Development,Medical,Male,1,Laboratory Technician,3,Single,2,No,14,9,5,3,5,1,544,0-5 Years,6-10 Years,58000,50K - 100K,4
RM569,55,46-55,Yes,Research & Development,Medical,Male,5,Manager,1,Married,5,Yes,13,24,2,3,5,1,569,0-5 Years,21-30 Years,195000,150K - 200K,4
RM575,34,26-35,No,Research & Development,Life Sciences,Female,1,Research Scientist,4,Single,2,No,16,10,2,3,4,1,575,0-5 Years,6-10 Years,145000,100K - 150K,4
RM577,27,26-35,No,Sales,Marketing,Male,2,Sales Executive,4,Married,0,No,19,5,3,3,4,1,577,0-5 Years,0-5 Years,85000,50K - 100K,3
RM584,34,26-35,No,Sales,Life Sciences,Female,2,Sales Executive,1,Married,5,No,17,6,1,3,3,1,584,0-5 Years,6-10 Years,85000,50K - 100K,3
RM588,52,46-55,No,Research & Development,Life Sciences,Female,2,Laboratory Technician,3,Married,8,No,20,9,3,3,5,1,588,0-5 Years,6-10 Years,58000,50K - 100K,4
RM607,34,26-35,No,Research & Development,Life Sciences,Female,1,Research Scientist,4,Single,1,No,16,6,3,3,5,1,607,0-5 Years,6-10 Years,145000,100K - 150K,3
RM643,38,36-45,No,Sales,Marketing,Male,1,Sales Representative,2,Married,0,No,19,3,3,3,2,1,643,0-5 Years,0-5 Years,80000,50K - 100K,2
RM666,47,46-55,No,Sales,Life Sciences,Female,1,Sales Representative,4,Single,1,Yes,18,3,3,2,3,1,666,0-5 Years,0-5 Years,80000,50K - 100K,2
RM699,35,26-35,No,Sales,Medical,Female,2,Sales Executive,3,Married,1,No,16,5,3,3,5,1,699,0-5 Years,0-5 Years,85000,50K - 100K,3
RM710,31,26-35,Yes,Research & Development,Medical,Male,1,Research Scientist,1,Single,0,Yes,22,4,0,3,3,1,710,0-5 Years,0-5 Years,145000,100K - 150K,3
RM733,30,26-35,Yes,Research & Development,Medical,Female,1,Laboratory Technician,2,Single,0,No,17,4,3,3,3,1,733,0-5 Years,0-5 Years,58000,50K - 100K,3
RM741,35,26-35,No,Research & Development,Other,Male,1,Laboratory Technician,4,Divorced,1,No,20,3,4,2,3,1,741,0-5 Years,0-5 Years,58000,50K - 100K,2
RM763,26,26-35,Yes,Research & Development,Life Sciences,Male,1,Research Scientist,1,Married,6,Yes,14,6,2,3,3,1,763,0-5 Years,6-10 Years,145000,100K - 150K,3
RM787,27,26-35,No,Research & Development,Life Sciences,Male,1,Laboratory Technician,3,Married,1,No,19,3,4,3,3,1,787,0-5 Years,0-5 Years,58000,50K - 100K,2
RM788,55,46-55,No,Research & Development,Life Sciences,Male,3,Manufacturing Director,2,Married,3,No,18,23,4,3,3,1,788,0-5 Years,21-30 Years,380000,200K+,4
RM791,33,26-35,No,Research & Development,Life Sciences,Male,3,Healthcare Representative,4,Divorced,4,No,15,9,2,3,3,1,791,0-5 Years,6-10 Years,105000,100K - 150K,4
RM833,37,36-45,No,Research & Development,Medical,Female,2,Healthcare Representative,4,Divorced,7,No,13,9,2,3,6,1,833,6-10 Years,6-10 Years,105000,100K - 150K,4
RM857,20,18-25,No,Research & Development,Life Sciences,Male,1,Laboratory Technician,3,Single,1,No,12,2,2,2,2,1,857,0-5 Years,0-5 Years,58000,50K - 100K,2
RM894,29,26-35,No,Research & Development,Life Sciences,Female,1,Research Scientist,4,Divorced,1,No,15,3,5,3,3,1,894,0-5 Years,0-5 Years,145000,100K - 150K,2
RM934,28,26-35,No,Research & Development,Technical Degree,Male,1,Research Scientist,1,Single,2,No,11,5,2,2,3,1,934,0-5 Years,0-5 Years,145000,100K - 150K,3
RM946,50,46-55,No,Research & Development,Life Sciences,Female,4,Research Director,1,Married,4,Yes,11,25,2,3,3,1,946,0-5 Years,21-30 Years,310000,200K+,4
RM954,44,36-45,Yes,Research & Development,Life Sciences,Male,1,Laboratory Technician,1,Married,4,No,12,10,4,4,3,1,954,0-5 Years,6-10 Years,58000,50K - 100K,4
RM966,25,18-25,No,Research & Development,Medical,Male,1,Laboratory Technician,4,Married,3,No,11,7,6,2,3,1,966,0-5 Years,6-10 Years,58000,50K - 100K,3
RM992,32,26-35,No,Sales,Marketing,Male,2,Sales Executive,2,Married,0,Yes,13,4,3,2,3,1,992,0-5 Years,0-5 Years,85000,50K - 100K,3
RM994,25,18-25,No,Sales,Life Sciences,Male,2,Sales Executive,3,Married,2,No,11,6,3,2,3,1,994,0-5 Years,6-10 Years,85000,50K - 100K,3
RM1022,25,18-25,Yes,Sales,Life Sciences,Male,1,Sales Representative,1,Married,3,No,12,6,2,3,3,2,1022,0-5 Years,6-10 Years,80000,50K - 100K,3
RM106,59,55+,No,Human Resources,Human Resources,Female,5,Manager,4,Married,9,No,21,30,3,3,3,2,106,0-5 Years,21-30 Years,195000,150K - 200K,4
RM1115,48,46-55,No,Research & Development,Other,Female,1,Research Scientist,1,Married,8,No,12,10,3,2,8,7,1115,6-10 Years,6-10 Years,145000,100K - 150K,4
RM1160,39,36-45,No,Research & Development,Medical,Female,2,Manufacturing Director,3,Single,0,No,13,10,2,1,9,3,1160,6-10 Years,6-10 Years,380000,200K+,4
RM1165,40,36-45,No,Research & Development,Life Sciences,Female,3,Manufacturing Director,4,Single,6,Yes,15,18,2,2,4,3,1165,0-5 Years,16-20 Years,380000,200K+,3
RM1307,31,26-35,No,Sales,Marketing,Female,3,Sales Executive,1,Married,2,No,14,9,3,3,3,2,1307,0-5 Years,6-10 Years,85000,50K - 100K,4
RM143,38,36-45,No,Research & Development,Technical Degree,Female,2,Research Scientist,3,Single,3,Yes,20,19,2,3,3,2,143,0-5 Years,16-20 Years,145000,100K - 150K,3
RM146,30,26-35,No,Research & Development,Technical Degree,Female,1,Research Scientist,1,Divorced,5,No,14,8,3,3,3,2,146,0-5 Years,6-10 Years,145000,100K - 150K,4
RM1462,50,46-55,Yes,Sales,Marketing,Male,3,Sales Executive,1,Divorced,4,Yes,13,20,3,3,3,2,1462,0-5 Years,16-20 Years,85000,50K - 100K,3
RM1462,50,46-55,Yes,Sales,Marketing,Male,3,Sales Executive,1,Divorced,4,Yes,13,20,3,3,3,2,1462,0-5 Years,16-20 Years,85000,50K - 100K,3
RM204,40,36-45,No,Research & Development,Medical,Male,2,Laboratory Technician,4,Married,8,Yes,15,15,2,4,7,3,204,6-10 Years,11-15 Years,58000,50K - 100K,5
RM242,32,26-35,No,Sales,Marketing,Male,2,Sales Executive,4,Married,0,No,18,4,2,3,3,2,242,0-5 Years,0-5 Years,85000,50K - 100K,3
RM318,52,46-55,Yes,Research & Development,Medical,Male,2,Research Scientist,2,Married,2,No,15,11,3,2,8,7,318,6-10 Years,11-15 Years,145000,100K - 150K,4
RM324,28,26-35,Yes,Research & Development,Medical,Male,1,Research Scientist,4,Married,5,Yes,13,5,4,2,3,2,324,0-5 Years,0-5 Years,145000,100K - 150K,3
RM338,29,26-35,No,Research & Development,Other,Male,1,Laboratory Technician,4,Single,0,No,17,4,2,3,3,2,338,0-5 Years,0-5 Years,58000,50K - 100K,3
RM545,47,46-55,No,Sales,Medical,Female,4,Sales Executive,3,Divorced,9,Yes,12,28,2,2,22,11,545,20+ Years,21-30 Years,85000,50K - 100K,5
RM554,40,36-45,No,Research & Development,Medical,Female,1,Research Scientist,4,Single,0,Yes,20,5,2,2,4,2,554,0-5 Years,0-5 Years,145000,100K - 150K,3
RM618,44,36-45,No,Research & Development,Medical,Male,2,Healthcare Representative,2,Single,9,No,12,10,2,2,5,2,618,0-5 Years,6-10 Years,105000,100K - 150K,4
RM641,24,18-25,No,Research & Development,Life Sciences,Male,1,Laboratory Technician,4,Married,0,No,17,6,2,2,5,3,641,0-5 Years,6-10 Years,58000,50K - 100K,3
RM651,43,36-45,No,Research & Development,Life Sciences,Female,2,Healthcare Representative,4,Married,4,No,13,12,2,2,5,2,651,0-5 Years,11-15 Years,105000,100K - 150K,4
RM740,27,26-35,No,Research & Development,Life Sciences,Female,2,Manufacturing Director,4,Married,0,No,18,4,2,3,3,2,740,0-5 Years,0-5 Years,380000,200K+,3
RM852,56,55+,No,Research & Development,Technical Degree,Female,5,Manager,1,Divorced,4,No,13,28,2,3,5,4,852,0-5 Years,21-30 Years,195000,150K - 200K,4
RM889,35,26-35,No,Sales,Marketing,Female,3,Sales Executive,4,Married,4,Yes,11,16,6,2,13,4,889,11-15 Years,16-20 Years,85000,50K - 100K,5
RM925,35,26-35,No,Research & Development,Life Sciences,Male,1,Research Scientist,3,Married,0,Yes,14,4,3,3,3,2,925,0-5 Years,0-5 Years,145000,100K - 150K,3
RM942,30,26-35,No,Research & Development,Technical Degree,Female,2,Laboratory Technician,4,Married,0,No,12,10,6,3,9,6,942,6-10 Years,6-10 Years,58000,50K - 100K,4
RM982,35,26-35,Yes,Sales,Marketing,Female,2,Sales Executive,3,Married,0,Yes,18,5,0,2,4,3,982,0-5 Years,0-5 Years,85000,50K - 100K,3
RM988,51,46-55,No,Sales,Marketing,Male,3,Sales Executive,2,Married,2,No,11,14,5,3,4,3,988,0-5 Years,11-15 Years,85000,50K - 100K,3
RM989,41,36-45,No,Research & Development,Life Sciences,Female,2,Research Scientist,4,Divorced,3,Yes,14,12,4,2,6,3,989,6-10 Years,11-15 Years,145000,100K - 150K,4
RM005,27,26-35,No,Research & Development,Medical,Male,1,Laboratory Technician,2,Married,9,No,12,6,3,3,2,2,5,0-5 Years,6-10 Years,58000,50K - 100K,3
RM030,46,46-55,No,Sales,Marketing,Female,5,Manager,1,Single,3,No,12,22,2,2,2,2,30,0-5 Years,21-30 Years,195000,150K - 200K,4
RM058,35,26-35,No,Research & Development,Medical,Female,1,Laboratory Technician,1,Married,3,Yes,15,4,3,3,2,2,58,0-5 Years,0-5 Years,58000,50K - 100K,3
RM1003,35,26-35,No,Research & Development,Life Sciences,Male,3,Manufacturing Director,4,Single,2,No,11,10,2,3,2,2,1003,0-5 Years,6-10 Years,380000,200K+,4
RM1037,31,26-35,Yes,Research & Development,Life Sciences,Male,1,Laboratory Technician,4,Married,6,Yes,13,7,2,1,2,2,1037,0-5 Years,6-10 Years,58000,50K - 100K,3
RM1039,48,46-55,No,Sales,Marketing,Male,2,Sales Executive,1,Divorced,4,No,11,15,3,3,2,2,1039,0-5 Years,11-15 Years,85000,50K - 100K,3
RM1063,44,36-45,No,Research & Development,Medical,Male,3,Manufacturing Director,3,Single,5,Yes,18,16,2,2,2,2,1063,0-5 Years,16-20 Years,380000,200K+,3
RM1099,40,36-45,No,Research & Development,Life Sciences,Male,2,Healthcare Representative,4,Divorced,3,Yes,18,8,2,3,2,2,1099,0-5 Years,6-10 Years,105000,100K - 150K,4
RM1106,33,26-35,No,Sales,Life Sciences,Male,2,Sales Executive,1,Married,2,No,13,8,6,1,2,2,1106,0-5 Years,6-10 Years,85000,50K - 100K,4
RM1118,34,26-35,No,Research & Development,Life Sciences,Male,2,Research Scientist,4,Married,9,No,17,9,3,2,2,2,1118,0-5 Years,6-10 Years,145000,100K - 150K,4
RM1128,23,18-25,No,Research & Development,Technical Degree,Male,1,Research Scientist,3,Married,2,No,16,4,2,3,2,2,1128,0-5 Years,0-5 Years,145000,100K - 150K,3
RM1167,48,46-55,No,Research & Development,Medical,Male,4,Manager,4,Married,2,No,25,23,3,3,2,2,1167,0-5 Years,21-30 Years,195000,150K - 200K,4
RM1168,35,26-35,Yes,Sales,Medical,Male,2,Sales Executive,4,Divorced,6,Yes,14,7,2,2,2,2,1168,0-5 Years,6-10 Years,85000,50K - 100K,3
RM1193,49,46-55,No,Research & Development,Medical,Female,1,Laboratory Technician,1,Divorced,4,Yes,16,17,2,2,2,2,1193,0-5 Years,16-20 Years,58000,50K - 100K,3
RM1201,44,36-45,No,Human Resources,Life Sciences,Female,1,Human Resources,4,Divorced,4,Yes,18,8,2,3,2,2,1201,0-5 Years,6-10 Years,125000,100K - 150K,4
RM1237,36,36-45,Yes,Sales,Marketing,Male,2,Sales Executive,1,Divorced,5,Yes,13,16,3,3,2,2,1237,0-5 Years,16-20 Years,85000,50K - 100K,3
RM1246,24,18-25,No,Human Resources,Medical,Male,1,Human Resources,4,Married,0,No,14,3,2,3,2,2,1246,0-5 Years,0-5 Years,125000,100K - 150K,2
RM1271,34,26-35,No,Sales,Life Sciences,Female,2,Sales Executive,4,Single,5,No,12,6,3,3,2,2,1271,0-5 Years,6-10 Years,85000,50K - 100K,3
RM1276,51,46-55,No,Research & Development,Technical Degree,Female,3,Manager,3,Married,2,No,11,15,2,3,2,2,1276,0-5 Years,11-15 Years,195000,150K - 200K,3
RM1286,46,46-55,No,Sales,Life Sciences,Male,2,Sales Executive,2,Single,8,No,15,6,3,3,2,2,1286,0-5 Years,6-10 Years,85000,50K - 100K,3
RM1311,58,55+,No,Research & Development,Life Sciences,Male,4,Research Director,3,Married,2,Yes,14,23,3,3,2,2,1311,0-5 Years,21-30 Years,310000,200K+,4
RM1314,29,26-35,Yes,Human Resources,Human Resources,Male,1,Human Resources,1,Divorced,4,Yes,15,4,3,3,2,2,1314,0-5 Years,0-5 Years,125000,100K - 150K,3
RM132,50,46-55,No,Sales,Marketing,Female,3,Sales Executive,4,Single,4,No,11,16,3,3,2,2,132,0-5 Years,16-20 Years,85000,50K - 100K,3
RM1322,47,46-55,No,Research & Development,Life Sciences,Female,1,Laboratory Technician,3,Single,4,No,12,7,2,3,2,2,1322,0-5 Years,6-10 Years,58000,50K - 100K,3
RM1327,32,26-35,Yes,Sales,Marketing,Male,2,Sales Executive,2,Single,7,Yes,12,7,3,2,2,2,1327,0-5 Years,6-10 Years,85000,50K - 100K,3
RM133,31,26-35,Yes,Sales,Life Sciences,Female,2,Sales Executive,3,Married,3,Yes,11,4,2,3,2,2,133,0-5 Years,0-5 Years,85000,50K - 100K,3
RM1336,39,36-45,No,Research & Development,Other,Male,2,Research Scientist,4,Divorced,8,No,14,7,2,3,2,2,1336,0-5 Years,6-10 Years,145000,100K - 150K,3
RM1361,31,26-35,No,Research & Development,Medical,Female,1,Laboratory Technician,3,Divorced,8,No,12,4,0,2,2,2,1361,0-5 Years,0-5 Years,58000,50K - 100K,3
RM139,25,18-25,No,Sales,Life Sciences,Male,2,Sales Executive,3,Married,2,No,18,6,3,3,2,2,139,0-5 Years,6-10 Years,85000,50K - 100K,3
RM1397,53,46-55,Yes,Sales,Life Sciences,Male,3,Sales Executive,1,Single,6,Yes,13,15,2,2,2,2,1397,0-5 Years,11-15 Years,85000,50K - 100K,3
RM1423,35,26-35,No,Research & Development,Medical,Male,1,Laboratory Technician,3,Married,7,Yes,11,5,3,3,2,2,1423,0-5 Years,0-5 Years,58000,50K - 100K,3
RM1429,32,26-35,No,Sales,Medical,Male,1,Sales Representative,2,Married,0,No,14,3,2,3,2,2,1429,0-5 Years,0-5 Years,80000,50K - 100K,2
RM1443,29,26-35,Yes,Research & Development,Medical,Male,1,Research Scientist,4,Married,9,Yes,14,4,3,4,2,2,1443,0-5 Years,0-5 Years,145000,100K - 150K,3
